"uid","namedLocation","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","subtypeSpecification","transectMeter","directionFromTransect","ninetyDegreeDistance","sampleLatitude","sampleLongitude","sampleGeodeticDatum","sampleCoordinateUncertainty","sampleElevation","sampleElevationUncertainty","date","editedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","vstTag","samplingProtocolVersion","measuredBy","identifiedBy","recordedBy","remarks","dataQF"
"20c79e61-5e15-4ca5-9f06-67b5e27ab343","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",107,"Left",2.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06012","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"9ae186f0-c136-4d0c-9caf-e6789119b77d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",244,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06027","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"680a745d-2d87-4099-9445-314f33a5e530","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",344,"Left",4.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06039","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"cb5debd1-5c72-4842-9f53-cf79565e2820","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",423,"Left",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06047","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"73e08e71-400a-4d65-baf7-a5554614a8ba","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06049","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"c1e7daf2-179b-4900-a673-003030d6b973","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",379,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06040","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"122ad55a-4905-4f54-b599-daf63e29223a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",473,"Right",6.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06052","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"3de81a98-7b95-4a81-bb8b-a4a984409c2e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",380,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06041","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"0d2065bc-bf43-42b2-baed-bd5e8c3be21a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",2.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06056","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"1064be0a-c197-495e-a9db-2725e668c612","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",7.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06050","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"d5e88e86-992e-4bcf-8318-82e080b2c9d2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",286,"Right",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06032","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"555c1dde-665b-4372-a19e-139d9f904826","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",473,"Right",6.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06052","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"82a7151c-788d-47f6-a5b9-ae178af11516","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",462,"Right",4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06051","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"dc509c26-659a-4406-bac2-3b2a1c8e1e32","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",4.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06054","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"eff4d33c-5e64-413f-b9b1-08432589b191","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",262,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06028","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"33eeaf63-d2ae-475a-b970-10c02c9ae4fc","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",268,"Left",1.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06030","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"2fae8c44-8f98-4308-80c7-524d2627ba34","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",344,"Left",4.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06039","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"68a5578a-027c-410f-80b7-29e0e9891825","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",425,"Left",7.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06048","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"2b1687ea-152d-4965-9b0d-845efcbdea22","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",495,"Left",2.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06055","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"c604cc8f-537f-4227-b49b-b451d849fb9a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",321,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06034","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"aac6008a-68a4-4cca-b6e5-3926dab7010f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",342,"Left",2.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06038","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"d76a0004-ebe3-4560-a929-f9498f10a5d3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",4.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06054","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"0f12a308-9066-49fd-86f5-dfd5e45bd0da","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",515,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06059","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"2883ab67-093b-4ffd-a1fb-29bb3a16f6f3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",7.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06050","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"312b8e57-9ec2-4c0d-ab1a-59e02f08a73e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",381,"Right",7.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06042","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"bbf9aade-56d5-46f3-ae75-c3d343cf4db3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",462,"Right",4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06051","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"3ff3ccc4-5d8e-4095-8f97-06f1840b814f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",390,"Right",5.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06044","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"d119e1a8-7efc-4bcc-ad1f-26081e5eb169","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",380,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06041","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"9424c5c9-1df8-4ed6-931d-2f86d5406666","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",342,"Left",2.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06038","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"adecf9c8-e9ba-45e4-843a-753ad6c568b3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",381,"Right",7.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06042","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"d4b987de-925e-4c2e-89de-a4b76553c97c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",379,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06040","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"e087af8b-cd08-4d04-87f7-b4ed9d279ca1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",390,"Right",5.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06044","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"bf78207f-1b19-4412-b1c0-516cd395d1b2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",266,"Left",3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06029","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"1e469225-1049-462c-bc4a-63ae22266acf","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",495,"Left",2.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06055","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"425a212d-b676-492e-be20-1f4f42e2d07c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",324,"Left",1.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06035","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"c4ce2eae-3714-431f-bd34-a96fa0cfb662","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",425,"Left",7.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06048","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"495c9fc0-b5fe-4840-a9d0-177cd4eb2f43","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",423,"Left",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06047","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"43252393-be0e-4a4c-8fd4-b115b7cc757f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",283,"Right",2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06031","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"698401e7-d6e7-4406-93ff-6046f9aa9e9b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",289,"Left",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-01","NEON.PLA.D03.OSBS.06033","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"acc819f5-02cb-42a1-be5f-76d32976e5e6","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",9.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06057","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"b38a5492-4e7f-4493-a3fc-974816f4cfb6","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06053","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"04e41c07-1774-477d-8425-dda41ca0a216","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06049","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"00813493-2bf8-4545-86fc-c070ff2699eb","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-08-07","NEON.PLA.D03.OSBS.06053","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"915d04e2-36f9-4b29-9c8e-f89468162a04","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",9.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2017-10-06","NEON.PLA.D03.OSBS.06057","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"1b44dbfc-3da4-4a25-9d5c-ecdd8983dbfc","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",160,"Right",4.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06016","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"b81aa131-d9e4-49b1-91f5-8f393b870849","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",128,"Right",8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06013","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"b582f43c-c820-416d-aeb5-824a78680c1f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",100,"Left",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06010","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"ab1b399c-3382-4f18-848f-7d321f7c54b5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",132,"Right",4.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06015","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e237f391-502a-4500-a173-c494706c5e05","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",104,"Left",1.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06011","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"31fbdde9-c95e-40f3-9144-bb03b337571a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",9.5,"Right",2.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06003","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"4071710e-f847-45fb-acdb-1177c7bf1e17","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",60.8,"Left",1.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06008","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
